time,open,high,low,close,Basis,Upper,Lower,Volume,Volume MA,RSI,RSI-based MA,Regular Bullish,Regular Bullish Label,Regular Bearish,Regular Bearish Label,ADX,+DI,-DI
2025-08-28,22043.8,22051.8,21732.35,21808.35,22050.642499999998,22819.722925750753,21281.562074249243,21296918,21660787,43.52284563179995,46.71148715203634,,,,,14.471959236689022,21.27863349290464,30.291112760882317
2025-08-29,21806.35,21894.6,21696.9,21804.05,21987.15,22602.056416454703,21372.2435835453,16360940,21142406.85,43.44174766399149,47.0360814851805,,,,,14.790461309425865,20.234409883161476,29.68456519157946
2025-09-01,21820.4,21916.85,21691.4,21778.85,21937.54,22441.56701177358,21433.512988226423,20942654,20788082.45,42.93680831527686,47.603618919421926,,,,,14.986186722263758,19.64523660417906,27.997260309899286
2025-09-02,21813.95,21845.05,21676.55,21719.95,21922.9525,22434.383031423877,21411.521968576122,16264959,19956899.75,41.71630981944365,47.750073282748254,41.71630981944365,,,,15.217366681841954,18.785775271038926,27.157968739266437
2025-09-03,21741.25,21985.2,21697.2,21959.6,21913.2425,22414.036415969713,21412.448584030288,42604627,21022117.15,48.17168385908957,48.12552400630455,,,,,14.768373440247798,21.012432884831235,25.133982078388883
2025-09-04,22156.7,22156.7,21850.75,21915.4,21910.505,22410.622795021114,21410.387204978888,15676843,20906055.75,47.1347639191382,47.90489048252933,,,,,13.805749603190906,23.765478611137187,23.159378517232877
2025-09-05,21927.35,22139.85,21842.2,21924.8,21930.557500000003,22398.141055390483,21462.973944609523,14798475,20115100.65,47.394109019016184,47.67496527246034,,,,,12.875612003019251,21.95808328236931,21.61653531217054
2025-09-08,21951.1,22034.8,21811.25,21865.2,21939.5775,22394.64223217791,21484.51276782209,11256331,19359452.65,45.85798620363133,47.35037778569933,,,,,12.03793494564789,20.68566597199495,21.16618092091032
2025-09-09,21885.25,22080.4,21883.55,22052.65,21972.102499999997,22356.3469826827,21587.858017317296,13677944,18976690.6,51.213766296379646,47.517255948734075,,,,,11.3093346054037,20.714223274426033,19.966699048336057
2025-09-10,22110.95,22201.45,22026.75,22122.05,21997.972499999996,22347.914463005865,21648.030536994127,17443582,19019236.1,53.06492870467527,47.95895913278488,,,,,11.178411067099532,23.007242619295155,19.02417520953064
2025-09-11,22150.3,22307.8,22039.55,22224,22021.497499999998,22365.75031476308,21677.244685236914,19658670,18926699.8,55.722833924274866,48.26396365612225,,,,,11.50026540819785,24.21198028247695,17.646707968768773
2025-09-12,22262.4,22399.25,22260.45,22341.2,22032.0425,22401.013438247894,21663.071561752105,13317661,18667452.65,58.62364411036207,48.64644404070865,,,,,12.158762185714703,25.567798878273223,16.79131977097788
2025-09-15,22315.3,22330.9,22111.85,22198.7,22034.385000000002,22406.946110552646,21661.823889447358,15160369,18429059.9,53.991944355766044,48.55394283875948,,,,,11.95442574971266,23.932796445072942,19.860841207657202
2025-09-16,22240,22310.9,22197.1,22264.55,22040.555,22423.915062990414,21657.194937009586,12278773,18058523.75,55.7324624804858,49.1804167359522,,,,,11.76468477342505,23.142018586197764,19.204607260166107
2025-09-17,22274.5,22307.05,22194.6,22241.35,22049.284999999996,22442.45999551367,21656.110004486323,16636390,18211565.65,54.94381956467624,49.99620058830051,,,,,11.574111782422404,22.355957651843127,18.627803093360257
2025-09-18,22321.9,22596.9,22261.2,22574.35,22079.5275,22532.068838964144,21626.986161035857,24125263,18601526.2,63.030292245235074,51.39538234410362,,,,,12.611566034700889,28.489604135169007,16.696675822426954
2025-09-19,22636.2,22716.9,22580.75,22686.6,22104.9725,22628.407030262508,21581.537969737492,38207685,19545835.35,65.29163164096136,52.992155438795365,,,65.29163164096136,,13.981218398718967,30.875610053182164,15.981334170759052
2025-09-22,22668.95,22685.45,22325.5,22365.75,22110.01,22641.386911990623,21578.633088009374,19026540,19672251.5,54.94601645270532,53.93713448402834,,,,,13.84208679092874,27.644597007838314,21.706048348177916
2025-09-23,22386.55,22434.75,22210.25,22299.1,22106.825,22632.83953829344,21580.810461706562,14011057,19605122.1,53.06501185195616,54.28665791209024,,,,,13.169273276193586,25.83451980739425,23.6461398671078
