time,open,high,low,close,Basis,Upper,Lower,Volume,Volume MA,RSI,RSI-based MA,Regular Bullish,Regular Bullish Label,Regular Bearish,Regular Bearish Label,ADX,+DI,-DI
2020-10-01,2266.05004883,2462.10009766,2218.19995117,2343.60009766,2427.272509766,3235.9280061576983,1618.6170133743017,2299879024,2634835928.8,46.37460096517864,40.11585731388719,,,,,25.422534854977343,20.27700163674051,24.780661398766632
2020-11-02,2350.80004883,2963.75,2325.19995117,2925.75,2421.352514649,3213.4206585835836,1629.2843707144166,2902754119,2679774434.75,56.481963552311065,41.47643404256157,,,,,24.413961748266377,27.332058994132716,21.781044852154643
2020-12-01,2968.85009766,3289.30004883,2935.69995117,3254.64990234,2429.630004883,3252.306987422812,1606.9530223431875,3832293984,2781265183.95,60.95910368254371,43.04155015758396,,,,,24.232570234845493,31.630518655495955,20.276194727092566
2021-01-01,3255.35009766,3586.89990234,3062.69995117,3077.44995117,2438.4825073244997,3284.705425765045,1592.259588883954,4268280968,2895507782.35,57.52530475335933,44.12702883485305,,,,,24.650170766612316,34.06646434463256,18.311660010783697
2021-02-01,3096.25,3945.80004883,3071.94995117,3822.64990234,2480.6050048829993,3497.21128372613,1463.9987260398682,4353387928,3033361928.75,66.15863039800251,45.518057914913534,,,,,25.637370281412775,35.10432704473395,15.598471632064848
2021-03-01,3877.25,4075.39990234,3614.39990234,3977.19995117,2550.0575073244995,3758.2958246519556,1341.8191899970436,3548090968,3114680177.15,67.62821797063955,47.33766085232021,,,,,26.750036244919517,34.561484026746996,14.387365563811962
2021-04-01,4010.5,4936.5,4008.75,4847.95019531,2677.9575195315,4239.02675307426,1116.8882859887399,4769016000,3228623727.15,74.37898366327279,50.02143527234183,,,,,28.798926770027855,42.74285013651661,12.255041769764857
2021-05-03,4825.79980469,5524.25,4786.04980469,5161.79980469,2814.0550048830005,4707.57091991408,920.5390898519206,6000031056,3402483779.55,76.2976134174107,53.41617145959402,,,,,31.18202539823821,46.77665331033013,10.914500710265367
2021-06-01,5181.85009766,5421.5,4858.79980469,5215.79980469,2949.8074951175004,5105.203323618512,794.4116666164891,4481475984,3503076329.55,76.62199715959764,56.38176284969062,,,,,33.39490269586211,42.92242718590939,10.015185543499825
2021-07-01,5234.54980469,5879.10009766,5114.95019531,5770.35009766,3107.0500000005004,5580.2841984591905,633.8158015418107,3967264024,3567284980.35,79.69523906051148,59.53478187266237,,,79.69523906051148,,35.77393451570185,44.74647500437787,8.938123824150715
2021-08-02,5815.64990234,5936.10009766,5171.95019531,5714.60009766,3252.7150024420007,5968.075222470481,537.3547824135198,4150734000,3644365729.95,78.57690164529546,62.42378443510522,,,,,38.02070399711645,40.876271833418045,8.010396615156168
2021-09-01,5737.29980469,5913.85009766,5268.95019531,5611.25,3404.827502442001,6285.742721589633,523.9122832943685,3459294000,3672808030.35,76.43555679300543,64.90870581333144,,,,,40.10698994414429,37.35261674109524,7.3198768207006335
